UtcTime,Unnamed: 0,@version,Keywords,ThreadID,Version,DestAddress,host,LayerRTID,Message,SourceModuleName,SourceName,SeverityValue,LayerName,tags,Channel,ProviderGuid,EventID,RecordNumber,Hostname,Category,Opcode,Protocol,ProcessId,SourceModuleType,port,Application,EventTime,RemoteUserID,SourcePort,Severity,ExecutionProcessID,SourceAddress,OpcodeValue,@timestamp,Task,DestPort,EventType,EventReceivedTime,Direction,RemoteMachineID,FilterRTID,UserID,CreationUtcTime,ProcessGuid,TargetFilename,RuleName,Domain,AccountName,Image,AccountType,Device,EventTypeOrignal,TargetObject,Hashes,Signature,Signed,FileVersion,OriginalFileName,SignatureStatus,Description,Company,Product,ImageLoaded,TargetDomainName,VirtualAccount,IpAddress,RestrictedAdminMode,SubjectLogonId,LogonType,ImpersonationLevel,TargetLinkedLogonId,ActivityID,TargetUserName,ProcessName,SubjectUserName,LogonGuid,TargetOutboundDomainName,LogonProcessName,IpPort,SubjectUserSid,TargetLogonId,TransmittedServices,KeyLength,AuthenticationPackageName,SubjectDomainName,ElevatedToken,TargetUserSid,LmPackageName,WorkstationName,TargetOutboundUserName,EventIdx,GroupMembership,EventCountTotal,ObjectType,AccessList,AccessMask,ShareName,SourceIsIpv6,SourcePortName,DestinationPortName,User,DestinationHostname,SourceHostname,SourceIp,DestinationPort,DestinationIsIpv6,DestinationIp,Initiated,Details,SourceProcessGUID,GrantedAccess,TargetProcessId,TargetProcessGUID,TargetImage,CallTrace,SourceThreadId,SourceProcessId,SourceImage,ObjectServer,PrivilegeList,Service,TicketEncryptionType,ServiceSid,TicketOptions,Status,ServiceName,TargetHandleId,SourceHandleId,HandleId,ObjectName,AccessReason,RestrictedSidCount,ResourceAttributes,TransactionId,AdditionalInfo,Properties,OperationType,QueryName,QueryResults,QueryStatus,PipeName,DisabledPrivilegeList,EnabledPrivilegeList,ShareLocalPath,RelativeTargetName,EventID_1,EventID_2,EventID_3,EventID_12,EventID_13,EventID_14,num_unique_IDs,is_attack
2020-08-05 06:10:07,199,1,-9223372036854775808,4456,2,,wec.internal.cloudapp.net,,"Registry object added or deleted:
RuleName: -
EventType: DeleteKey
UtcTime: 2020-08-05 06:10:07.100
ProcessGuid: {7d3be4b5-0df0-5f2a-4500-000000000400}
ProcessId: 2752
Image: C:\windows\System32\svchost.exe
TargetObject: HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Diagnostics\DiagTrack\HeartBeats\EndpointErrors\1",eventlog,Microsoft-Windows-Sysmon,2,,['mordorDataset'],Microsoft-Windows-Sysmon/Operational,{5770385F-C22A-43E0-BF4C-06F5698FFBD9},12,304124,WORKSTATION6.theshire.local,,,,2752,im_msvistalog,53997,,2020-08-05 02:10:07,,,INFO,3240,,0,2020-08-05T06:10:07.816Z,12,,DeleteKey,2020-08-05 02:10:07,,,,S-1-5-18,,{7d3be4b5-0df0-5f2a-4500-000000000400},,-,NT AUTHORITY,SYSTEM,C:\windows\System32\svchost.exe,User,,INFO,HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Diagnostics\DiagTrack\HeartBeats\EndpointErrors\1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,1,0,2,True
2020-08-05 06:10:07,200,1,-9223372036854775808,4456,2,,wec.internal.cloudapp.net,,"Registry object added or deleted:
RuleName: -
EventType: DeleteKey
UtcTime: 2020-08-05 06:10:07.100
ProcessGuid: {7d3be4b5-0df0-5f2a-4500-000000000400}
ProcessId: 2752
Image: C:\windows\System32\svchost.exe
TargetObject: HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Diagnostics\DiagTrack\HeartBeats\EndpointErrors\2",eventlog,Microsoft-Windows-Sysmon,2,,['mordorDataset'],Microsoft-Windows-Sysmon/Operational,{5770385F-C22A-43E0-BF4C-06F5698FFBD9},12,304125,WORKSTATION6.theshire.local,,,,2752,im_msvistalog,53997,,2020-08-05 02:10:07,,,INFO,3240,,0,2020-08-05T06:10:07.816Z,12,,DeleteKey,2020-08-05 02:10:07,,,,S-1-5-18,,{7d3be4b5-0df0-5f2a-4500-000000000400},,-,NT AUTHORITY,SYSTEM,C:\windows\System32\svchost.exe,User,,INFO,HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Diagnostics\DiagTrack\HeartBeats\EndpointErrors\2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,1,0,2,True
2020-08-05 06:10:07,201,1,-9223372036854775808,4456,2,,wec.internal.cloudapp.net,,"Registry object added or deleted:
RuleName: -
EventType: DeleteKey
UtcTime: 2020-08-05 06:10:07.100
ProcessGuid: {7d3be4b5-0df0-5f2a-4500-000000000400}
ProcessId: 2752
Image: C:\windows\System32\svchost.exe
TargetObject: HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Diagnostics\DiagTrack\HeartBeats\EndpointErrors\3",eventlog,Microsoft-Windows-Sysmon,2,,['mordorDataset'],Microsoft-Windows-Sysmon/Operational,{5770385F-C22A-43E0-BF4C-06F5698FFBD9},12,304126,WORKSTATION6.theshire.local,,,,2752,im_msvistalog,53997,,2020-08-05 02:10:07,,,INFO,3240,,0,2020-08-05T06:10:07.816Z,12,,DeleteKey,2020-08-05 02:10:07,,,,S-1-5-18,,{7d3be4b5-0df0-5f2a-4500-000000000400},,-,NT AUTHORITY,SYSTEM,C:\windows\System32\svchost.exe,User,,INFO,HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Diagnostics\DiagTrack\HeartBeats\EndpointErrors\3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,1,0,2,True
2020-08-05 06:10:07,292,1,-9223372036854775808,4456,2,,wec.internal.cloudapp.net,,"Registry value set:
RuleName: -
EventType: SetValue
UtcTime: 2020-08-05 06:10:07.100
ProcessGuid: {7d3be4b5-0df0-5f2a-4500-000000000400}
ProcessId: 2752
Image: C:\windows\System32\svchost.exe
TargetObject: HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Diagnostics\DiagTrack\HeartBeats\Default\EventDroppedDb
Details: DWORD (0x00000000)",eventlog,Microsoft-Windows-Sysmon,2,,['mordorDataset'],Microsoft-Windows-Sysmon/Operational,{5770385F-C22A-43E0-BF4C-06F5698FFBD9},13,304187,WORKSTATION6.theshire.local,,,,2752,im_msvistalog,53997,,2020-08-05 02:10:07,,,INFO,3240,,0,2020-08-05T06:10:07.839Z,13,,SetValue,2020-08-05 02:10:07,,,,S-1-5-18,,{7d3be4b5-0df0-5f2a-4500-000000000400},,-,NT AUTHORITY,SYSTEM,C:\windows\System32\svchost.exe,User,,INFO,HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Diagnostics\DiagTrack\HeartBeats\Default\EventDroppedDb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DWORD (0x00000000),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,1,0,2,True
2020-08-05 06:10:07,203,1,-9223372036854775808,4456,2,,wec.internal.cloudapp.net,,"Registry object added or deleted:
RuleName: -
EventType: DeleteKey
UtcTime: 2020-08-05 06:10:07.100
ProcessGuid: {7d3be4b5-0df0-5f2a-4500-000000000400}
ProcessId: 2752
Image: C:\windows\System32\svchost.exe
TargetObject: HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Diagnostics\DiagTrack\HeartBeats\EndpointErrors\5",eventlog,Microsoft-Windows-Sysmon,2,,['mordorDataset'],Microsoft-Windows-Sysmon/Operational,{5770385F-C22A-43E0-BF4C-06F5698FFBD9},12,304128,WORKSTATION6.theshire.local,,,,2752,im_msvistalog,53997,,2020-08-05 02:10:07,,,INFO,3240,,0,2020-08-05T06:10:07.816Z,12,,DeleteKey,2020-08-05 02:10:07,,,,S-1-5-18,,{7d3be4b5-0df0-5f2a-4500-000000000400},,-,NT AUTHORITY,SYSTEM,C:\windows\System32\svchost.exe,User,,INFO,HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Diagnostics\DiagTrack\HeartBeats\EndpointErrors\5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,1,0,2,True
2020-08-05 06:10:07,204,1,-9223372036854775808,4456,2,,wec.internal.cloudapp.net,,"Registry object added or deleted:
RuleName: -
EventType: DeleteKey
UtcTime: 2020-08-05 06:10:07.100
ProcessGuid: {7d3be4b5-0df0-5f2a-4500-000000000400}
ProcessId: 2752
Image: C:\windows\System32\svchost.exe
TargetObject: HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Diagnostics\DiagTrack\HeartBeats\EndpointErrors\6",eventlog,Microsoft-Windows-Sysmon,2,,['mordorDataset'],Microsoft-Windows-Sysmon/Operational,{5770385F-C22A-43E0-BF4C-06F5698FFBD9},12,304129,WORKSTATION6.theshire.local,,,,2752,im_msvistalog,53997,,2020-08-05 02:10:07,,,INFO,3240,,0,2020-08-05T06:10:07.817Z,12,,DeleteKey,2020-08-05 02:10:07,,,,S-1-5-18,,{7d3be4b5-0df0-5f2a-4500-000000000400},,-,NT AUTHORITY,SYSTEM,C:\windows\System32\svchost.exe,User,,INFO,HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Diagnostics\DiagTrack\HeartBeats\EndpointErrors\6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,1,0,2,True
2020-08-05 06:10:07,205,1,-9223372036854775808,4456,2,,wec.internal.cloudapp.net,,"Registry object added or deleted:
RuleName: -
EventType: DeleteKey
UtcTime: 2020-08-05 06:10:07.100
ProcessGuid: {7d3be4b5-0df0-5f2a-4500-000000000400}
ProcessId: 2752
Image: C:\windows\System32\svchost.exe
TargetObject: HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Diagnostics\DiagTrack\HeartBeats\EndpointErrors\7",eventlog,Microsoft-Windows-Sysmon,2,,['mordorDataset'],Microsoft-Windows-Sysmon/Operational,{5770385F-C22A-43E0-BF4C-06F5698FFBD9},12,304130,WORKSTATION6.theshire.local,,,,2752,im_msvistalog,53997,,2020-08-05 02:10:07,,,INFO,3240,,0,2020-08-05T06:10:07.817Z,12,,DeleteKey,2020-08-05 02:10:07,,,,S-1-5-18,,{7d3be4b5-0df0-5f2a-4500-000000000400},,-,NT AUTHORITY,SYSTEM,C:\windows\System32\svchost.exe,User,,INFO,HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Diagnostics\DiagTrack\HeartBeats\EndpointErrors\7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,1,0,2,True
2020-08-05 06:10:07,206,1,-9223372036854775808,4456,2,,wec.internal.cloudapp.net,,"Registry object added or deleted:
RuleName: -
EventType: DeleteKey
UtcTime: 2020-08-05 06:10:07.100
ProcessGuid: {7d3be4b5-0df0-5f2a-4500-000000000400}
ProcessId: 2752
Image: C:\windows\System32\svchost.exe
TargetObject: HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Diagnostics\DiagTrack\HeartBeats\EndpointErrors\8",eventlog,Microsoft-Windows-Sysmon,2,,['mordorDataset'],Microsoft-Windows-Sysmon/Operational,{5770385F-C22A-43E0-BF4C-06F5698FFBD9},12,304131,WORKSTATION6.theshire.local,,,,2752,im_msvistalog,53997,,2020-08-05 02:10:07,,,INFO,3240,,0,2020-08-05T06:10:07.818Z,12,,DeleteKey,2020-08-05 02:10:07,,,,S-1-5-18,,{7d3be4b5-0df0-5f2a-4500-000000000400},,-,NT AUTHORITY,SYSTEM,C:\windows\System32\svchost.exe,User,,INFO,HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Diagnostics\DiagTrack\HeartBeats\EndpointErrors\8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,1,0,2,True
2020-08-05 06:10:07,207,1,-9223372036854775808,4456,2,,wec.internal.cloudapp.net,,"Registry object added or deleted:
RuleName: -
EventType: DeleteKey
UtcTime: 2020-08-05 06:10:07.100
ProcessGuid: {7d3be4b5-0df0-5f2a-4500-000000000400}
ProcessId: 2752
Image: C:\windows\System32\svchost.exe
TargetObject: HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Diagnostics\DiagTrack\HeartBeats\EndpointErrors\9",eventlog,Microsoft-Windows-Sysmon,2,,['mordorDataset'],Microsoft-Windows-Sysmon/Operational,{5770385F-C22A-43E0-BF4C-06F5698FFBD9},12,304132,WORKSTATION6.theshire.local,,,,2752,im_msvistalog,53997,,2020-08-05 02:10:07,,,INFO,3240,,0,2020-08-05T06:10:07.818Z,12,,DeleteKey,2020-08-05 02:10:07,,,,S-1-5-18,,{7d3be4b5-0df0-5f2a-4500-000000000400},,-,NT AUTHORITY,SYSTEM,C:\windows\System32\svchost.exe,User,,INFO,HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Diagnostics\DiagTrack\HeartBeats\EndpointErrors\9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,1,True
2020-08-05 06:10:07,208,1,-9223372036854775808,4456,2,,wec.internal.cloudapp.net,,"Registry object added or deleted:
RuleName: -
EventType: DeleteKey
UtcTime: 2020-08-05 06:10:07.100
ProcessGuid: {7d3be4b5-0df0-5f2a-4500-000000000400}
ProcessId: 2752
Image: C:\windows\System32\svchost.exe
TargetObject: HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Diagnostics\DiagTrack\HeartBeats\EndpointErrors",eventlog,Microsoft-Windows-Sysmon,2,,['mordorDataset'],Microsoft-Windows-Sysmon/Operational,{5770385F-C22A-43E0-BF4C-06F5698FFBD9},12,304133,WORKSTATION6.theshire.local,,,,2752,im_msvistalog,53997,,2020-08-05 02:10:07,,,INFO,3240,,0,2020-08-05T06:10:07.818Z,12,,DeleteKey,2020-08-05 02:10:07,,,,S-1-5-18,,{7d3be4b5-0df0-5f2a-4500-000000000400},,-,NT AUTHORITY,SYSTEM,C:\windows\System32\svchost.exe,User,,INFO,HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Diagnostics\DiagTrack\HeartBeats\EndpointErrors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,1,True
2020-08-05 06:10:07,209,1,-9223372036854775808,4456,2,,wec.internal.cloudapp.net,,"Registry object added or deleted:
RuleName: -
EventType: CreateKey
UtcTime: 2020-08-05 06:10:07.100
ProcessGuid: {7d3be4b5-0df0-5f2a-4500-000000000400}
ProcessId: 2752
Image: C:\windows\System32\svchost.exe
TargetObject: HKLM\SOFTWARE",eventlog,Microsoft-Windows-Sysmon,2,,['mordorDataset'],Microsoft-Windows-Sysmon/Operational,{5770385F-C22A-43E0-BF4C-06F5698FFBD9},12,304134,WORKSTATION6.theshire.local,,,,2752,im_msvistalog,53997,,2020-08-05 02:10:07,,,INFO,3240,,0,2020-08-05T06:10:07.819Z,12,,CreateKey,2020-08-05 02:10:07,,,,S-1-5-18,,{7d3be4b5-0df0-5f2a-4500-000000000400},,-,NT AUTHORITY,SYSTEM,C:\windows\System32\svchost.exe,User,,INFO,HKLM\SOFTWARE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,1,True
2020-08-05 06:10:07,210,1,-9223372036854775808,4456,2,,wec.internal.cloudapp.net,,"Registry object added or deleted:
RuleName: -
EventType: CreateKey
UtcTime: 2020-08-05 06:10:07.100
ProcessGuid: {7d3be4b5-0df0-5f2a-4500-000000000400}
ProcessId: 2752
Image: C:\windows\System32\svchost.exe
TargetObject: HKLM\SOFTWARE\Microsoft",eventlog,Microsoft-Windows-Sysmon,2,,['mordorDataset'],Microsoft-Windows-Sysmon/Operational,{5770385F-C22A-43E0-BF4C-06F5698FFBD9},12,304135,WORKSTATION6.theshire.local,,,,2752,im_msvistalog,53997,,2020-08-05 02:10:07,,,INFO,3240,,0,2020-08-05T06:10:07.819Z,12,,CreateKey,2020-08-05 02:10:07,,,,S-1-5-18,,{7d3be4b5-0df0-5f2a-4500-000000000400},,-,NT AUTHORITY,SYSTEM,C:\windows\System32\svchost.exe,User,,INFO,HKLM\SOFTWARE\Microsoft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,1,True
2020-08-05 06:10:07,211,1,-9223372036854775808,4456,2,,wec.internal.cloudapp.net,,"Registry object added or deleted:
RuleName: -
EventType: CreateKey
UtcTime: 2020-08-05 06:10:07.100
ProcessGuid: {7d3be4b5-0df0-5f2a-4500-000000000400}
ProcessId: 2752
Image: C:\windows\System32\svchost.exe
TargetObject: HKLM\SOFTWARE\Microsoft\Windows",eventlog,Microsoft-Windows-Sysmon,2,,['mordorDataset'],Microsoft-Windows-Sysmon/Operational,{5770385F-C22A-43E0-BF4C-06F5698FFBD9},12,304136,WORKSTATION6.theshire.local,,,,2752,im_msvistalog,53997,,2020-08-05 02:10:07,,,INFO,3240,,0,2020-08-05T06:10:07.819Z,12,,CreateKey,2020-08-05 02:10:07,,,,S-1-5-18,,{7d3be4b5-0df0-5f2a-4500-000000000400},,-,NT AUTHORITY,SYSTEM,C:\windows\System32\svchost.exe,User,,INFO,HKLM\SOFTWARE\Microsoft\Windows,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,1,True
2020-08-05 06:10:07,212,1,-9223372036854775808,4456,2,,wec.internal.cloudapp.net,,"Registry object added or deleted:
RuleName: -
EventType: CreateKey
UtcTime: 2020-08-05 06:10:07.100
ProcessGuid: {7d3be4b5-0df0-5f2a-4500-000000000400}
ProcessId: 2752
Image: C:\windows\System32\svchost.exe
TargetObject: HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion",eventlog,Microsoft-Windows-Sysmon,2,,['mordorDataset'],Microsoft-Windows-Sysmon/Operational,{5770385F-C22A-43E0-BF4C-06F5698FFBD9},12,304137,WORKSTATION6.theshire.local,,,,2752,im_msvistalog,53997,,2020-08-05 02:10:07,,,INFO,3240,,0,2020-08-05T06:10:07.819Z,12,,CreateKey,2020-08-05 02:10:07,,,,S-1-5-18,,{7d3be4b5-0df0-5f2a-4500-000000000400},,-,NT AUTHORITY,SYSTEM,C:\windows\System32\svchost.exe,User,,INFO,HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,1,True
2020-08-05 06:10:07,193,1,-9223372036854775808,4456,2,,wec.internal.cloudapp.net,,"Registry value set:
RuleName: -
EventType: SetValue
UtcTime: 2020-08-05 06:10:07.100
ProcessGuid: {7d3be4b5-0df0-5f2a-4500-000000000400}
ProcessId: 2752
Image: C:\windows\System32\svchost.exe
TargetObject: HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Diagnostics\DiagTrack\HeartBeats\Default\VortexFailuresTimeout
Details: DWORD (0x00000000)",eventlog,Microsoft-Windows-Sysmon,2,,['mordorDataset'],Microsoft-Windows-Sysmon/Operational,{5770385F-C22A-43E0-BF4C-06F5698FFBD9},13,304118,WORKSTATION6.theshire.local,,,,2752,im_msvistalog,53997,,2020-08-05 02:10:07,,,INFO,3240,,0,2020-08-05T06:10:07.814Z,13,,SetValue,2020-08-05 02:10:07,,,,S-1-5-18,,{7d3be4b5-0df0-5f2a-4500-000000000400},,-,NT AUTHORITY,SYSTEM,C:\windows\System32\svchost.exe,User,,INFO,HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Diagnostics\DiagTrack\HeartBeats\Default\VortexFailuresTimeout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DWORD (0x00000000),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,1,0,2,True
2020-08-05 06:10:07,192,1,-9223372036854775808,4456,2,,wec.internal.cloudapp.net,,"Registry value set:
RuleName: -
EventType: SetValue
UtcTime: 2020-08-05 06:10:07.100
ProcessGuid: {7d3be4b5-0df0-5f2a-4500-000000000400}
ProcessId: 2752
Image: C:\windows\System32\svchost.exe
TargetObject: HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Diagnostics\DiagTrack\HeartBeats\Default\VortexHttpFailures5xx
Details: DWORD (0x00000000)",eventlog,Microsoft-Windows-Sysmon,2,,['mordorDataset'],Microsoft-Windows-Sysmon/Operational,{5770385F-C22A-43E0-BF4C-06F5698FFBD9},13,304117,WORKSTATION6.theshire.local,,,,2752,im_msvistalog,53997,,2020-08-05 02:10:07,,,INFO,3240,,0,2020-08-05T06:10:07.814Z,13,,SetValue,2020-08-05 02:10:07,,,,S-1-5-18,,{7d3be4b5-0df0-5f2a-4500-000000000400},,-,NT AUTHORITY,SYSTEM,C:\windows\System32\svchost.exe,User,,INFO,HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Diagnostics\DiagTrack\HeartBeats\Default\VortexHttpFailures5xx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DWORD (0x00000000),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,1,0,2,True
2020-08-05 06:10:07,191,1,-9223372036854775808,4456,2,,wec.internal.cloudapp.net,,"Registry value set:
RuleName: -
EventType: SetValue
UtcTime: 2020-08-05 06:10:07.100
ProcessGuid: {7d3be4b5-0df0-5f2a-4500-000000000400}
ProcessId: 2752
Image: C:\windows\System32\svchost.exe
TargetObject: HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Diagnostics\DiagTrack\HeartBeats\Default\VortexHttpFailures4xx
Details: DWORD (0x00000000)",eventlog,Microsoft-Windows-Sysmon,2,,['mordorDataset'],Microsoft-Windows-Sysmon/Operational,{5770385F-C22A-43E0-BF4C-06F5698FFBD9},13,304116,WORKSTATION6.theshire.local,,,,2752,im_msvistalog,53997,,2020-08-05 02:10:07,,,INFO,3240,,0,2020-08-05T06:10:07.814Z,13,,SetValue,2020-08-05 02:10:07,,,,S-1-5-18,,{7d3be4b5-0df0-5f2a-4500-000000000400},,-,NT AUTHORITY,SYSTEM,C:\windows\System32\svchost.exe,User,,INFO,HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Diagnostics\DiagTrack\HeartBeats\Default\VortexHttpFailures4xx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DWORD (0x00000000),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,1,0,2,True
2020-08-05 06:10:07,190,1,-9223372036854775808,4456,2,,wec.internal.cloudapp.net,,"Registry value set:
RuleName: -
EventType: SetValue
UtcTime: 2020-08-05 06:10:07.100
ProcessGuid: {7d3be4b5-0df0-5f2a-4500-000000000400}
ProcessId: 2752
Image: C:\windows\System32\svchost.exe
TargetObject: HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Diagnostics\DiagTrack\HeartBeats\Default\VortexHttpAttempts
Details: DWORD (0x00000000)",eventlog,Microsoft-Windows-Sysmon,2,,['mordorDataset'],Microsoft-Windows-Sysmon/Operational,{5770385F-C22A-43E0-BF4C-06F5698FFBD9},13,304115,WORKSTATION6.theshire.local,,,,2752,im_msvistalog,53997,,2020-08-05 02:10:07,,,INFO,3240,,0,2020-08-05T06:10:07.813Z,13,,SetValue,2020-08-05 02:10:07,,,,S-1-5-18,,{7d3be4b5-0df0-5f2a-4500-000000000400},,-,NT AUTHORITY,SYSTEM,C:\windows\System32\svchost.exe,User,,INFO,HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Diagnostics\DiagTrack\HeartBeats\Default\VortexHttpAttempts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DWORD (0x00000000),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,1,0,2,True
2020-08-05 06:10:07,168,1,-9223372036854775808,4456,2,,wec.internal.cloudapp.net,,"Registry object added or deleted:
RuleName: -
EventType: CreateKey
UtcTime: 2020-08-05 06:10:07.100
ProcessGuid: {7d3be4b5-0df0-5f2a-4500-000000000400}
ProcessId: 2752
Image: C:\windows\System32\svchost.exe
TargetObject: HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Diagnostics\DiagTrack\HeartBeats\Default",eventlog,Microsoft-Windows-Sysmon,2,,['mordorDataset'],Microsoft-Windows-Sysmon/Operational,{5770385F-C22A-43E0-BF4C-06F5698FFBD9},12,304097,WORKSTATION6.theshire.local,,,,2752,im_msvistalog,53997,,2020-08-05 02:10:07,,,INFO,3240,,0,2020-08-05T06:10:07.808Z,12,,CreateKey,2020-08-05 02:10:07,,,,S-1-5-18,,{7d3be4b5-0df0-5f2a-4500-000000000400},,-,NT AUTHORITY,SYSTEM,C:\windows\System32\svchost.exe,User,,INFO,HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Diagnostics\DiagTrack\HeartBeats\Default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,1,0,2,True
